arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
piccolo/apps/migrations/auto/migration_manager.py,funcao,columns_for_table_class_name,1,1,1,2,2,3,0,3.0,1.0,3.0,0.1667,0.001
piccolo/apps/migrations/auto/migration_manager.py,funcao,table_class_names,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,__aenter__,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,__aexit__,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,__init__,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
piccolo/apps/migrations/auto/migration_manager.py,funcao,add_table,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/migrations/auto/migration_manager.py,funcao,drop_table,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,change_table_schema,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,rename_table,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,add_column,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
piccolo/apps/migrations/auto/migration_manager.py,funcao,drop_column,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,rename_column,1,4,2,4,5,6,8.0,13.9316,0.5,6.9658,0.387,0.0046
piccolo/apps/migrations/auto/migration_manager.py,funcao,alter_column,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
piccolo/apps/migrations/auto/migration_manager.py,funcao,add_raw,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,add_raw_backwards,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,get_table_from_snapshot,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
piccolo/apps/migrations/auto/migration_manager.py,funcao,_print_query,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_query,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,_get_alter_params,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,_get_alter_classes,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_columns,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_column_type,3,9,7,14,12,21,33.2842,75.2842,2.3333,175.6632,9.7591,0.0251
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_fk_constraints,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_nullable,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_length,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_unique,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_index,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_default,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_alter_digits,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_drop_tables,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_drop_columns,2,2,2,2,4,4,4.0,8.0,1.0,8.0,0.4444,0.0027
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_rename_tables,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_rename_columns,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_add_tables,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_add_columns,4,8,5,9,12,14,32.0,50.1895,2.25,112.9263,6.2737,0.0167
piccolo/apps/migrations/auto/migration_manager.py,funcao,_run_change_table_schema,3,5,6,12,8,18,16.3645,54.0,3.6,194.4,10.8,0.018
piccolo/apps/migrations/auto/migration_manager.py,funcao,run,4,7,6,10,11,16,27.6515,55.3509,2.8571,158.1454,8.7859,0.0185
piccolo/apps/project/commands/new.py,funcao,new_piccolo_conf,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
piccolo/apps/project/commands/new.py,funcao,new,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/sql_shell/commands/run.py,funcao,run,3,9,7,13,12,20,33.2842,71.6993,2.1667,155.3484,8.6305,0.0239
piccolo/apps/app/commands/new.py,funcao,module_exists,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/app/commands/new.py,funcao,validate_app_name,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/app/commands/new.py,funcao,get_app_module,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/app/commands/new.py,funcao,new_app,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/app/commands/new.py,funcao,new,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/app/commands/show_all.py,funcao,show_all,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/meta/commands/version.py,funcao,version,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/fixtures/commands/dump.py,funcao,get_dump,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/fixtures/commands/dump.py,funcao,dump_to_json_string,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/fixtures/commands/dump.py,funcao,parse_args,4,7,6,12,11,18,27.6515,62.2698,3.4286,213.4964,11.8609,0.0208
piccolo/apps/fixtures/commands/dump.py,funcao,dump,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/fixtures/commands/shared.py,funcao,create_pydantic_fixture_model,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/fixtures/commands/load.py,funcao,load_json_string,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
piccolo/apps/fixtures/commands/load.py,funcao,load,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,__init__,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/user/tables.py,funcao,get_salt,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,get_readable,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,_validate_password,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
piccolo/apps/user/tables.py,funcao,update_password_sync,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,update_password,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
piccolo/apps/user/tables.py,funcao,hash_password,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
piccolo/apps/user/tables.py,funcao,__setattr__,3,5,3,5,8,8,16.3645,24.0,1.5,36.0,2.0,0.008
piccolo/apps/user/tables.py,funcao,split_stored_password,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
piccolo/apps/user/tables.py,funcao,login_sync,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,login,5,12,8,15,17,23,54.6292,94.0116,3.125,293.7864,16.3215,0.0313
piccolo/apps/user/tables.py,funcao,create_user_sync,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/tables.py,funcao,create_user,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/user/piccolo_migrations/2019-11-14T21-52-21.py,funcao,forwards,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/piccolo_migrations/2021-04-30T16-14-15.py,funcao,forwards,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/piccolo_migrations/2020-06-11T21-38-55.py,funcao,forwards,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/commands/list.py,funcao,get_users,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
piccolo/apps/user/commands/list.py,funcao,list_users,4,9,5,10,13,15,36.5293,55.5066,2.2222,123.348,6.8527,0.0185
piccolo/apps/user/commands/change_permissions.py,funcao,change_permissions,3,6,6,11,9,17,20.2647,53.8887,2.75,148.194,8.233,0.018
piccolo/apps/user/commands/create.py,funcao,get_username,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
piccolo/apps/user/commands/create.py,funcao,get_email,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/commands/create.py,funcao,get_password,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/commands/create.py,funcao,get_confirmed_password,0,0,0,0,0,0,0,0,0,0,0,0
piccolo/apps/user/commands/create.py,funcao,get_is_admin,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
piccolo/apps/user/commands/create.py,funcao,get_is_superuser,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
piccolo/apps/user/commands/create.py,funcao,get_is_active,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
piccolo/apps/user/commands/create.py,funcao,create,2,8,7,14,10,21,26.0,69.7605,1.75,122.0809,6.7823,0.0233
piccolo/apps/user/commands/change_password.py,funcao,change_password,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
