arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
piccolo/columns/column_types.py,method,Array,_get_inner_column,A,2,2733,2748
piccolo/columns/column_types.py,method,Array,cat,A,2,2868,2916
piccolo/columns/column_types.py,method,Array,__get__,A,2,3022,3023
piccolo/columns/defaults/timestamptz.py,method,TimestamptzCustom,from_datetime,A,2,62,72
piccolo/utils/sync.py,function,,run_sync,A,2,11,29
piccolo/utils/pydantic.py,function,,get_array_value_type,A,2,76,86
piccolo/conf/apps.py,method,AppConfig,resolved_migrations_folder_path,A,2,191,195
piccolo/conf/apps.py,method,AppRegistry,get_table_classes,A,2,303,315
piccolo/conf/apps.py,method,AppRegistry,get_table_with_name,A,2,317,329
piccolo/conf/apps.py,method,Finder,_deduplicate,A,2,358,365
piccolo/conf/apps.py,method,Finder,get_app_names,A,2,493,507
piccolo/conf/apps.py,method,PiccoloConfUpdater,__init__,A,2,606,613
piccolo/engine/postgres.py,method,AsyncBatch,cursor,A,2,46,49
piccolo/engine/postgres.py,method,AsyncBatch,transaction,A,2,52,55
piccolo/engine/postgres.py,method,AsyncBatch,__anext__,A,2,64,68
piccolo/engine/postgres.py,method,AsyncBatch,__aexit__,A,2,79,87
piccolo/engine/postgres.py,method,PostgresTransaction,__aenter__,A,2,219,227
piccolo/engine/postgres.py,method,PostgresTransaction,get_connection,A,2,229,233
piccolo/engine/postgres.py,method,PostgresTransaction,savepoint,A,2,258,262
piccolo/engine/postgres.py,method,PostgresEngine,__init__,A,2,358,383
piccolo/engine/postgres.py,method,PostgresEngine,start_connection_pool,A,2,459,468
piccolo/engine/postgres.py,method,PostgresEngine,close_connection_pool,A,2,470,475
piccolo/engine/postgres.py,method,PostgresEngine,batch,A,2,487,505
piccolo/engine/postgres.py,method,PostgresEngine,transform_response_to_dicts,A,2,587,592
piccolo/engine/sqlite.py,function,,convert_datetime_in,A,2,77,85
piccolo/engine/sqlite.py,function,,convert_complex_array_out,A,2,261,286
piccolo/engine/sqlite.py,function,,dict_factory,A,2,578,579
piccolo/engine/sqlite.py,method,AsyncBatch,cursor,A,2,344,347
piccolo/engine/sqlite.py,method,AsyncBatch,__anext__,A,2,356,360
piccolo/engine/sqlite.py,method,SQLiteTransaction,__aenter__,A,2,515,522
piccolo/engine/sqlite.py,method,SQLiteTransaction,savepoint,A,2,550,554
piccolo/engine/sqlite.py,method,SQLiteEngine,remove_db_file,A,2,654,660
piccolo/engine/sqlite.py,method,SQLiteEngine,create_db_file,A,2,662,669
piccolo/engine/cockroach.py,method,CockroachAtomic,setup_transaction,A,2,40,44
piccolo/engine/cockroach.py,method,CockroachTransaction,autocommit_before_ddl,A,2,50,53
piccolo/apps/tester/commands/run.py,function,,run_pytest,A,2,42,51
piccolo/apps/tester/commands/run.py,function,,refresh_db,A,2,54,58
piccolo/apps/tester/commands/run.py,method,set_env_var,__exit__,A,2,35,39
piccolo/apps/asgi/commands/new.py,function,,get_options_string,A,2,30,31
piccolo/apps/asgi/commands/new.py,function,,get_routing_framework,A,2,34,37
piccolo/apps/asgi/commands/new.py,function,,get_server,A,2,40,43
piccolo/apps/schema/commands/generate.py,function,,_handle_timestamp,A,2,478,482
piccolo/apps/schema/commands/generate.py,function,,_handle_timestamptz,A,2,486,490
piccolo/apps/schema/commands/generate.py,function,,get_indexes,A,2,539,562
piccolo/apps/schema/commands/generate.py,function,,get_fk_triggers,A,2,566,623
piccolo/apps/schema/commands/generate.py,function,,get_constraints,A,2,628,656
piccolo/apps/schema/commands/generate.py,function,,get_tablenames,A,2,660,681
piccolo/apps/schema/commands/generate.py,function,,get_table_schema,A,2,686,714
piccolo/apps/schema/commands/generate.py,function,,get_foreign_key_reference,A,2,717,737
piccolo/apps/schema/commands/generate.py,function,,_get_column_type,A,2,740,745
piccolo/apps/schema/commands/generate.py,function,,_apply_index_params,A,2,758,764
piccolo/apps/schema/commands/generate.py,method,RowMeta,__post_init__,A,2,81,91
piccolo/apps/schema/commands/generate.py,method,RowMeta,numeric_precision,A,2,95,96
piccolo/apps/schema/commands/generate.py,method,RowMeta,numeric_scale,A,2,99,100
piccolo/apps/schema/commands/generate.py,method,RowMeta,numeric_precision_radix,A,2,103,104
piccolo/apps/schema/commands/generate.py,method,TableConstraints,is_primary_key,A,2,147,149
piccolo/apps/schema/commands/generate.py,method,TableConstraints,is_unique,A,2,152,154
piccolo/apps/schema/commands/generate.py,method,TableConstraints,is_foreign_key,A,2,157,159
piccolo/apps/schema/commands/generate.py,method,Index,__post_init__,A,2,222,255
piccolo/apps/schema/commands/generate.py,method,TableIndexes,get_warnings,A,2,272,274
piccolo/apps/schema/commands/generate.py,method,OutputSchema,__radd__,A,2,312,320
piccolo/apps/migrations/commands/new.py,function,,_create_migrations_folder,A,2,46,56
piccolo/apps/migrations/commands/new.py,method,AutoMigrationManager,get_alter_statements,A,2,177,207
piccolo/apps/migrations/commands/base.py,method,BaseMigrationManager,create_migration_table,A,2,23,31
piccolo/apps/migrations/commands/backwards.py,function,,backwards,A,2,163,198
piccolo/apps/migrations/commands/clean.py,method,CleanMigrationManager,get_migration_ids_to_remove,A,2,15,40
piccolo/apps/migrations/commands/forwards.py,function,,forwards,A,2,151,182
piccolo/apps/migrations/commands/check.py,method,CheckMigrationManager,run,A,2,80,111
piccolo/apps/migrations/auto/schema_differ.py,method,RenameTableCollection,old_class_names,A,2,36,37
piccolo/apps/migrations/auto/schema_differ.py,method,RenameTableCollection,new_class_names,A,2,40,41
piccolo/apps/migrations/auto/schema_differ.py,method,RenameColumnCollection,old_column_names,A,2,87,88
piccolo/apps/migrations/auto/schema_differ.py,method,RenameColumnCollection,new_column_names,A,2,91,92
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,__post_init__,A,2,127,135
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,rename_tables,A,2,413,425
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,change_table_schemas,A,2,428,440
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,rename_columns,A,2,618,630
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,get_alter_statements,A,2,685,706
piccolo/apps/migrations/auto/diffable_table.py,method,ColumnComparison,__eq__,A,2,88,94
piccolo/apps/migrations/auto/diffable_table.py,method,DiffableTable,__post_init__,A,2,110,112
piccolo/apps/migrations/auto/diffable_table.py,method,DiffableTable,to_table_class,A,2,230,238
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_add_tables,A,2,53,57
piccolo/apps/migrations/auto/serialisation.py,function,,check_equality,A,2,268,272
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_builtin,A,2,535,544
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_default,A,2,585,600
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_datetime,A,2,603,617
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_uuid,A,2,620,636
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_decimal,A,2,639,655
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_lazy_table_ref,A,2,743,771
piccolo/apps/migrations/auto/serialisation.py,method,UniqueGlobalNames,warn_if_is_conflicting_name,A,2,157,165
piccolo/apps/migrations/auto/serialisation.py,method,UniqueGlobalNames,warn_if_are_conflicting_objects,A,2,175,183
piccolo/apps/migrations/auto/serialisation.py,method,Import,__repr__,A,2,212,216
piccolo/apps/migrations/auto/serialisation.py,method,Import,__hash__,A,2,218,222
piccolo/apps/migrations/auto/serialisation.py,method,SerialisedColumnInstance,__repr__,A,2,314,320
piccolo/apps/migrations/auto/serialisation.py,method,InlineSerialisedEnumType,__repr__,A,2,452,455
piccolo/apps/migrations/auto/migration_manager.py,method,AddColumnCollection,table_class_names,A,2,68,69
piccolo/apps/migrations/auto/migration_manager.py,method,DropColumnCollection,table_class_names,A,2,87,88
piccolo/apps/migrations/auto/migration_manager.py,method,RenameColumnCollection,table_class_names,A,2,108,109
piccolo/apps/migrations/auto/migration_manager.py,method,AlterColumnCollection,table_class_names,A,2,127,128
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,add_table,A,2,243,258
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,drop_column,A,2,350,364
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_print_query,A,2,478,482
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_query,A,2,484,492
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_get_alter_params,A,2,497,502
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_get_alter_classes,A,2,505,510
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_nullable,A,2,665,675
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_length,A,2,679,689
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_unique,A,2,693,707
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_digits,A,2,776,787
piccolo/apps/app/commands/show_all.py,function,,show_all,A,2,4,13
piccolo/apps/user/tables.py,method,BaseUser,split_stored_password,A,2,180,184
piccolo/apps/user/tables.py,method,BaseUser,create_user,A,2,265,286
piccolo/apps/user/commands/create.py,function,,get_username,A,2,8,11
piccolo/apps/user/commands/change_password.py,function,,change_password,A,2,11,26
piccolo/table.py,function,,create_db_tables,A,3,1691,1719
piccolo/table.py,method,TableMeta,db,A,3,194,201
piccolo/table.py,method,TableMeta,get_auto_update_values,A,3,257,267
piccolo/table.py,method,Table,__init_subclass__,A,3,339,405
piccolo/table.py,method,Table,_get_related_readable,A,3,942,964
piccolo/table.py,method,Table,querystring,A,3,977,988
piccolo/table.py,method,Table,_process_column_args,A,3,1225,1239
piccolo/schema.py,method,CreateSchema,run,A,3,45,49
piccolo/schema.py,method,DropSchema,ddl,A,3,76,85
piccolo/schema.py,method,SchemaManager,__init__,A,3,180,193
piccolo/table_reflection.py,method,TableStorage,reflect,A,3,94,144
piccolo/table_reflection.py,method,TableStorage,_get_schema_and_table_name,A,3,210,229
piccolo/querystring.py,method,QueryString,get_select_string,A,3,244,250
piccolo/query/constraints.py,function,,get_fk_constraint_rules,A,3,56,95
piccolo/query/base.py,method,Query,_process_results,A,3,49,61
piccolo/query/mixins.py,method,Returning,querystring,A,3,192,203
piccolo/query/mixins.py,method,DistinctDelegate,distinct,A,3,335,341
piccolo/query/mixins.py,method,AddDelegate,add,A,3,364,369
piccolo/query/mixins.py,method,CallbackDelegate,callback,A,3,435,446
piccolo/query/mixins.py,method,CallbackDelegate,invoke,A,3,448,463
piccolo/query/mixins.py,method,PrefetchDelegate,prefetch,A,3,476,492
piccolo/query/mixins.py,method,OnConflict,querystring,A,3,729,732
piccolo/query/mixins.py,method,LockRowsDelegate,lock_rows,A,3,851,874
piccolo/query/functions/array.py,method,ArrayAppend,__init__,A,3,52,69
piccolo/query/functions/array.py,method,ArrayPrepend,__init__,A,3,73,90
piccolo/query/functions/array.py,method,ArrayReplace,__init__,A,3,94,119
piccolo/query/functions/array.py,method,ArrayRemove,__init__,A,3,124,142
piccolo/query/methods/alter.py,method,AlterColumnStatement,column_name,A,3,59,65
piccolo/query/methods/alter.py,method,SetColumnType,ddl,A,3,121,131
piccolo/query/methods/alter.py,method,SetUnique,ddl,A,3,154,165
piccolo/query/methods/alter.py,method,AddForeignKeyConstraint,ddl,A,3,223,233
piccolo/query/methods/alter.py,method,DropTable,ddl,A,3,274,285
piccolo/query/methods/alter.py,method,Alter,set_length,A,3,484,510
piccolo/query/methods/select.py,method,Select,distinct,A,3,320,325
piccolo/query/methods/select.py,method,Select,group_by,A,3,327,334
piccolo/query/methods/select.py,method,Select,order_by,A,3,528,546
piccolo/query/methods/select.py,method,Select,output,A,3,569,588
piccolo/query/methods/select.py,method,Select,batch,A,3,607,617
piccolo/query/methods/select.py,method,Select,_append_lock_rows,A,3,795,806
piccolo/query/methods/raw.py,method,Raw,batch,A,3,26,36
piccolo/query/methods/create_index.py,method,CreateIndex,column_names,A,3,29,32
piccolo/query/methods/create_index.py,method,CreateIndex,sqlite_ddl,A,3,61,74
piccolo/query/methods/objects.py,method,Objects,order_by,A,3,478,489
piccolo/query/methods/objects.py,method,Objects,batch,A,3,542,552
piccolo/query/methods/objects.py,method,Objects,response_handler,A,3,554,558
piccolo/query/methods/delete.py,method,Delete,_validate,A,3,42,51
piccolo/query/methods/delete.py,method,Delete,default_querystrings,A,3,56,75
piccolo/query/methods/drop_index.py,method,DropIndex,column_names,A,3,27,29
piccolo/query/operators/json.py,method,GetElementFromPath,__init__,A,3,95,110
piccolo/columns/m2m.py,method,M2MSelect,__init__,A,3,28,57
piccolo/columns/m2m.py,method,M2MMeta,primary_foreign_key,A,3,200,229
piccolo/columns/m2m.py,method,M2MMeta,secondary_foreign_key,A,3,236,244
piccolo/columns/m2m.py,method,M2MAddRelated,resolved_extra_column_values,A,3,259,262
piccolo/columns/reference.py,method,LazyTableReference,__str__,A,3,83,89
piccolo/columns/base.py,method,ColumnMeta,get_default_alias,A,3,353,364
piccolo/columns/base.py,method,ColumnMeta,get_full_name,A,3,381,424
piccolo/columns/base.py,method,Column,__init__,A,3,579,637
piccolo/columns/base.py,method,Column,get_select_string,A,3,953,976
piccolo/columns/base.py,method,Column,_get_sqlite_sql_value,A,3,1032,1045
piccolo/columns/base.py,method,Column,__repr__,A,3,1148,1157
piccolo/columns/combination.py,method,Where,querystring,A,3,205,221
piccolo/columns/column_types.py,method,TimedeltaDelegate,get_postgres_interval_string,A,3,204,219
piccolo/columns/column_types.py,method,Timestamptz,__init__,A,3,1061,1077
piccolo/columns/column_types.py,method,Date,__init__,A,3,1144,1158
piccolo/columns/column_types.py,method,Interval,column_type,A,3,1317,1326
piccolo/columns/column_types.py,method,Numeric,column_type,A,3,1494,1501
piccolo/columns/column_types.py,method,ForeignKey,column_type,A,3,1873,1887
piccolo/columns/column_types.py,method,Bytea,column_type,A,3,2544,2550
piccolo/columns/column_types.py,method,Array,any,A,3,2814,2830
piccolo/columns/column_types.py,method,Array,not_any,A,3,2832,2848
piccolo/columns/column_types.py,method,Array,all,A,3,2850,2866
piccolo/columns/defaults/base.py,method,Default,get_postgres_interval_string,A,3,24,40
piccolo/columns/defaults/base.py,method,Default,get_sqlite_interval_string,A,3,42,58
piccolo/utils/list.py,function,,flatten,A,3,7,28
piccolo/utils/pydantic.py,function,,validate_columns,A,3,64,72
piccolo/utils/pydantic.py,function,,_get_value_type_for_column,A,3,177,196
piccolo/utils/pydantic.py,function,,_build_pydantic_config,A,3,278,295
piccolo/utils/printing.py,function,,get_fixed_length_string,A,3,4,12
piccolo/utils/encoding.py,function,,load_json,A,3,66,74
piccolo/conf/apps.py,method,AppConfig,get_commands,A,3,207,209
piccolo/conf/apps.py,method,AppRegistry,_validate_app_names,A,3,284,294
piccolo/conf/apps.py,method,Finder,_import_app_modules,A,3,367,391
piccolo/conf/apps.py,method,Finder,get_piccolo_conf_path,A,3,442,451
piccolo/conf/apps.py,method,Finder,get_engine,A,3,460,478
piccolo/conf/apps.py,method,Finder,get_app_configs,A,3,536,548
piccolo/conf/apps.py,method,Finder,get_app_config,A,3,551,558
piccolo/engine/base.py,function,,validate_savepoint_name,A,3,29,34
piccolo/engine/postgres.py,method,PostgresTransaction,__init__,A,3,188,215
piccolo/engine/postgres.py,method,PostgresEngine,get_version,A,3,399,415
piccolo/engine/postgres.py,method,PostgresEngine,prep_database,A,3,421,434
piccolo/engine/postgres.py,method,PostgresEngine,_run_in_pool,A,3,510,521
piccolo/engine/postgres.py,method,PostgresEngine,_run_in_new_connection,A,3,523,537
piccolo/engine/sqlite.py,method,SQLiteTransaction,__init__,A,3,484,511
piccolo/engine/sqlite.py,function,,wrapper,A,3,157,163
piccolo/apps/schema/commands/generate.py,function,,_handle_date,A,3,464,469
piccolo/apps/schema/commands/generate.py,function,,_apply_primary_key_override,A,3,748,755
piccolo/apps/schema/commands/generate.py,method,RowMeta,get_column_name_str,A,3,107,109
piccolo/apps/schema/commands/generate.py,method,TableTriggers,get_column_triggers,A,3,201,202
piccolo/apps/schema/commands/generate.py,method,TableIndexes,get_column_index,A,3,267,269
piccolo/apps/migrations/tables.py,method,Migration,get_migrations_which_ran,A,3,16,26
piccolo/apps/migrations/commands/new.py,function,,_generate_migration_meta,A,3,73,106
piccolo/apps/migrations/commands/check.py,method,CheckMigrationManager,have_ran_count,A,3,64,70
piccolo/apps/migrations/commands/check.py,method,CheckMigrationManager,havent_ran_count,A,3,72,78
piccolo/apps/migrations/auto/schema_differ.py,method,RenameTableCollection,was_renamed_from,A,3,43,50
piccolo/apps/migrations/auto/schema_differ.py,method,RenameColumnCollection,for_table_class_name,A,3,77,83
piccolo/apps/migrations/auto/diffable_table.py,method,DiffableTable,__eq__,A,3,217,224
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,get_snapshot,A,3,30,49
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_column,A,3,547,582
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_enum_instance,A,3,658,682
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_function,A,3,724,740
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_table_class,A,3,774,807
piccolo/apps/migrations/auto/serialisation.py,function,,_handle_plain_class,A,3,810,823
piccolo/apps/migrations/auto/serialisation.py,method,UniqueGlobalNamesMeta,merge_class_attributes,A,3,90,105
piccolo/apps/migrations/auto/serialisation.py,method,Import,__post_init__,A,3,199,209
piccolo/apps/migrations/auto/migration_manager.py,method,AddColumnCollection,for_table_class_name,A,3,49,55
piccolo/apps/migrations/auto/migration_manager.py,method,AddColumnCollection,columns_for_table_class_name,A,3,58,64
piccolo/apps/migrations/auto/migration_manager.py,method,DropColumnCollection,for_table_class_name,A,3,79,83
piccolo/apps/migrations/auto/migration_manager.py,method,RenameColumnCollection,for_table_class_name,A,3,98,104
piccolo/apps/migrations/auto/migration_manager.py,method,AlterColumnCollection,for_table_class_name,A,3,119,123
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,__init__,A,3,216,240
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,rename_column,A,3,368,386
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,get_table_from_snapshot,A,3,443,473
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_default,A,3,751,772
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_drop_tables,A,3,791,802
piccolo/apps/project/commands/new.py,function,,new_piccolo_conf,A,3,20,35
piccolo/apps/app/commands/new.py,function,,module_exists,A,3,24,34
piccolo/apps/app/commands/new.py,function,,validate_app_name,A,3,40,51
piccolo/apps/fixtures/commands/shared.py,function,,create_pydantic_fixture_model,A,3,21,53
piccolo/apps/fixtures/commands/load.py,function,,load,A,3,94,135
piccolo/apps/user/tables.py,method,BaseUser,__init__,A,3,57,63
piccolo/apps/user/tables.py,method,BaseUser,update_password,A,3,119,136
piccolo/apps/user/tables.py,method,BaseUser,__setattr__,A,3,170,177
piccolo/apps/user/commands/create.py,function,,get_is_admin,A,3,26,34
piccolo/apps/user/commands/create.py,function,,get_is_superuser,A,3,37,45
piccolo/apps/user/commands/create.py,function,,get_is_active,A,3,48,56
piccolo/table.py,function,,sort_table_classes,A,4,1812,1835
piccolo/table.py,method,Table,_process_tablename,A,4,408,425
piccolo/table.py,method,Table,_setup_foreign_keys,A,4,503,517
piccolo/table.py,method,Table,get_related,A,4,767,795
piccolo/table.py,method,Table,update,A,4,1436,1485
piccolo/table_reflection.py,method,TableStorage,_to_list,A,4,232,239
piccolo/querystring.py,method,QueryString,process_args,A,4,107,130
piccolo/testing/test_case.py,method,AsyncTransactionTest,asyncSetUp,A,4,112,121
piccolo/query/constraints.py,function,,get_fk_constraint_name,A,4,8,47
piccolo/query/base.py,method,Query,freeze,A,4,290,344
piccolo/query/base.py,method,DDL,run,A,4,444,458
piccolo/query/mixins.py,method,Distinct,querystring,A,4,40,50
piccolo/query/mixins.py,method,WhereDelegate,_extract_columns,A,4,252,259
piccolo/query/mixins.py,method,OrderByDelegate,get_order_by_columns,A,4,282,291
piccolo/query/mixins.py,method,ColumnsDelegate,remove_secret_columns,A,4,517,524
piccolo/query/mixins.py,method,ValuesDelegate,values,A,4,536,564
piccolo/query/mixins.py,method,OnConflictItem,querystring,A,4,698,713
piccolo/query/functions/datetime.py,function,,_get_engine_type,A,4,129,137
piccolo/query/functions/array.py,method,ArrayCat,__init__,A,4,25,48
piccolo/query/methods/select.py,method,SelectList,run,A,4,115,135
piccolo/query/methods/select.py,method,Select,_validate_sqlite_offset,A,4,784,791
piccolo/query/methods/refresh.py,method,Refresh,__init__,A,4,31,51
piccolo/query/methods/refresh.py,method,Refresh,_columns,A,4,54,62
piccolo/query/methods/refresh.py,method,Refresh,_get_columns,A,4,65,102
piccolo/query/methods/update.py,method,Update,default_querystrings,A,4,89,118
piccolo/columns/m2m.py,method,M2MMeta,resolved_joining_table,A,4,171,187
piccolo/columns/m2m.py,method,M2M,__call__,A,4,411,438
piccolo/columns/reference.py,method,LazyColumnReferenceStore,for_table,A,4,96,101
piccolo/columns/reference.py,method,LazyColumnReferenceStore,for_tablename,A,4,104,110
piccolo/columns/base.py,method,ForeignKeyMeta,resolved_references,A,4,104,120
piccolo/columns/base.py,method,ForeignKeyMeta,resolved_target_column,A,4,125,137
piccolo/columns/base.py,method,ColumnMeta,get_choices_dict,A,4,328,349
piccolo/columns/base.py,method,ColumnMeta,_get_path,A,4,366,379
piccolo/columns/base.py,method,ColumnMeta,copy,A,4,428,445
piccolo/columns/base.py,method,Column,get_default_value,A,4,941,951
piccolo/columns/combination.py,method,Where,values_querystring,A,4,192,202
piccolo/columns/combination.py,method,Where,querystring_for_update_and_delete,A,4,224,253
piccolo/columns/column_types.py,method,TimedeltaDelegate,get_sqlite_interval_string,A,4,221,242
piccolo/columns/column_types.py,method,BigInt,_get_column_type,A,4,730,737
piccolo/columns/column_types.py,method,SmallInt,column_type,A,4,781,789
piccolo/columns/column_types.py,method,Serial,column_type,A,4,820,828
piccolo/columns/column_types.py,method,Serial,default,A,4,830,839
piccolo/columns/column_types.py,method,BigSerial,column_type,A,4,863,871
piccolo/columns/column_types.py,method,Timestamp,__init__,A,4,962,981
piccolo/columns/column_types.py,method,Numeric,__init__,A,4,1517,1539
piccolo/columns/column_types.py,method,Array,__init__,A,4,2656,2686
piccolo/columns/column_types.py,method,Array,column_type,A,4,2689,2702
piccolo/columns/column_types.py,method,Array,get_select_string,A,4,2800,2812
piccolo/utils/list.py,function,,batch,A,4,31,59
piccolo/utils/pydantic.py,function,,is_table_column,A,4,49,61
piccolo/utils/encoding.py,function,,dump_json,A,4,15,29
piccolo/utils/lazy_loader.py,method,LazyLoader,_load,A,4,22,49
piccolo/conf/apps.py,method,AppConfig,migration_dependency_app_configs,A,4,213,229
piccolo/conf/apps.py,method,AppConfig,get_table_with_name,A,4,231,245
piccolo/engine/base.py,method,Engine,check_version,A,4,161,183
piccolo/engine/postgres.py,method,Atomic,run,A,4,121,135
piccolo/engine/sqlite.py,method,Atomic,run,A,4,415,430
piccolo/engine/sqlite.py,method,SQLiteEngine,run_querystring,A,4,766,803
piccolo/engine/sqlite.py,method,SQLiteEngine,run_ddl,A,4,805,830
piccolo/engine/sqlite.py,function,,convert_list,A,4,269,281
piccolo/apps/shell/commands/run.py,function,,start_ipython_shell,A,4,15,26
piccolo/apps/asgi/commands/new.py,function,,_process_directory,A,4,46,52
piccolo/apps/schema/commands/generate.py,function,,_apply_type_specific_params,A,4,767,781
piccolo/apps/schema/commands/generate.py,method,TableConstraints,get_foreign_key_constraint_name,A,4,162,170
piccolo/apps/schema/commands/generate.py,method,TableTriggers,get_column_ref_trigger,A,4,204,214
piccolo/apps/schema/commands/generate.py,method,OutputSchema,get_table_with_name,A,4,300,310
piccolo/apps/migrations/commands/clean.py,method,CleanMigrationManager,run,A,4,42,71
piccolo/apps/migrations/commands/forwards.py,function,,run_forwards,A,4,115,148
piccolo/apps/migrations/commands/check.py,method,CheckMigrationManager,get_migration_statuses,A,4,21,62
piccolo/apps/migrations/auto/schema_differ.py,method,RenameTableCollection,renamed_from,A,4,52,59
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,check_table_schema_changes,A,4,224,244
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,create_tables,A,4,351,379
piccolo/apps/migrations/auto/schema_differ.py,method,SchemaDiffer,drop_tables,A,4,382,410
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,get_table_from_snapshot,A,4,21,26
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_drop_tables,A,4,59,64
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_rename_tables,A,4,67,75
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_change_table_schemas,A,4,77,86
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_drop_columns,A,4,96,106
piccolo/apps/migrations/auto/schema_snapshot.py,method,SchemaSnapshot,_apply_rename_columns,A,4,131,142
piccolo/apps/migrations/auto/serialisation.py,function,,serialise_params,A,4,842,883
piccolo/apps/migrations/auto/serialisation.py,method,Import,warn_if_is_conflicting_with_global_name,A,4,227,234
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,alter_column,A,4,390,423
piccolo/apps/migrations/auto/migration_manager.py,method,MigrationManager,_run_alter_columns,A,4,514,569
piccolo/apps/user/tables.py,method,BaseUser,hash_password,A,4,141,168
piccolo/table.py,function,,drop_db_tables,A,5,1750,1780
piccolo/table.py,method,TableMeta,get_formatted_tablename,A,5,160,181
piccolo/table.py,method,Table,__eq__,A,5,1001,1065
piccolo/query/mixins.py,method,WhereDelegate,where,A,5,261,275
piccolo/query/mixins.py,method,OutputDelegate,output,A,5,384,414
piccolo/query/mixins.py,method,LockRows,querystring,A,5,828,840
piccolo/query/methods/select.py,method,Select,_check_valid_call_chain,A,5,679,690
piccolo/query/methods/refresh.py,method,Refresh,run,A,5,147,196
piccolo/query/methods/objects.py,method,GetRelated,run,A,5,249,285
piccolo/query/methods/insert.py,method,Insert,on_conflict,A,5,54,87
piccolo/columns/m2m.py,method,M2MAddRelated,_run,A,5,265,298
piccolo/columns/m2m.py,method,M2MRemoveRelated,run,A,5,322,346
piccolo/columns/m2m.py,method,M2M,__init__,A,5,387,408
piccolo/columns/reference.py,method,LazyTableReference,__post_init__,A,5,42,49
piccolo/columns/base.py,method,Column,is_in,A,5,705,721
piccolo/columns/base.py,method,Column,not_in,A,5,723,739
piccolo/columns/combination.py,method,Where,__init__,A,5,145,164
piccolo/columns/column_types.py,method,MathDelegate,get_querystring,A,5,148,170
piccolo/columns/column_types.py,method,UUID,__init__,A,5,547,570
piccolo/columns/column_types.py,method,ForeignKey,__init__,A,5,1933,1976
piccolo/columns/column_types.py,method,ForeignKey,reverse,A,5,2097,2150
piccolo/columns/column_types.py,method,Array,__getitem__,A,5,2764,2798
piccolo/utils/repr.py,function,,repr_class_instance,A,5,4,26
piccolo/utils/pydantic.py,function,,pydantic_json_validator,A,5,34,46
piccolo/utils/pydantic.py,function,,get_pydantic_value_type,A,5,89,108
piccolo/conf/apps.py,method,AppRegistry,__init__,A,5,258,281
piccolo/conf/apps.py,method,Finder,sort_app_configs,A,5,517,534
piccolo/engine/sqlite.py,method,SQLiteTransaction,__aexit__,A,5,558,572
piccolo/engine/sqlite.py,method,SQLiteEngine,_run_in_new_connection,A,5,713,736
piccolo/engine/sqlite.py,method,SQLiteEngine,_run_in_existing_connection,A,5,738,764
